city_ID_i,pop_i,unemp_i,pcinc_i,div_i,dem_i,lat_i,longt_i,cm_i,mc_i,co_i
605108,24989,0.029361323,43036,0.399400942,0.630653472,37.514398,-122.294475,1,0,0
605290,27140,0.037196765,31074,0.392294048,0.630653472,38.0688,-122.150946,1,0,0
606000,102691,0.055242352,35064,0.593875544,0.630653472,37.866702,-122.299066,1,0,0
606308,33824,0.054651301,69272,0.274197143,0.630653472,34.07923,-118.402437,1,0,0
608954,100454,0.063225684,25463,0.451550367,0.630653472,37.321073,-121.930457,1,0,0
609066,28508,0.021516911,46147,0.380022383,0.630653472,37.589952,-122.363342,1,0,0
609710,28009,0.146422305,10081,0.524971278,0.630653472,32.684321,-115.494579,1,0,0
610345,41106,0.033432148,34430,0.439700049,0.414168674,37.280232,-121.954352,1,0,0
611194,79631,0.037921688,34683,0.252930222,0.449957308,33.123909,-117.282835,1,0,0
611530,89681,0.079136157,16981,0.751774157,0.449957308,33.840367,-118.249574,1,0,0
612048,43580,0.071064913,16382,0.484401451,0.449957308,33.835487,-116.463103,1,0,0
612524,38762,0.145829639,14502,0.509045038,0.548905036,37.596636,-120.954907,1,0,0
613392,174927,0.063771426,18762,0.602653786,0.548905036,32.62767,-117.01517,1,0,0
613756,35393,0.084219858,31606,0.443321889,0.565479627,34.125192,-117.713725,1,0,0
614260,27560,0.115420707,8369,0.535684636,0.36291807,33.69102,-116.145098,1,0,0
614274,13247,0.150143678,14051,0.534353306,0.652634305,36.133056,-120.339028,1,0,0
614890,50120,0.087256081,13735,0.63801467,0.652634305,34.054553,-117.325031,1,0,0
616000,126055,0.051355535,25191,0.473315042,0.652634305,37.972179,-122.001584,1,0,0
616378,21011,0.031674208,42406,0.240168659,0.652634305,32.657202,-117.156137,1,0,0
617022,10749,0.115104026,13717,0.369924905,0.652634305,41.766508,-124.198945,1,0,0
617568,35950,0.054012582,27972,0.579453653,0.652634305,34.00582,-118.396781,1,0,0
617610,56317,0.023527724,44535,0.54803332,0.652634305,37.319398,-122.044956,1,0,0
617750,45702,0.049699501,25978,0.508521771,0.652634305,33.818477,-118.038307,1,0,0
617918,100635,0.03760929,21707,0.630776631,0.652634305,37.700941,-122.464978,1,0,0
617988,37256,0.026859612,51929,0.240280684,0.652634305,37.812191,-121.969955,1,0,0
618506,2484,0.028594771,60700,0.15872236,0.652634305,32.962831,-117.262393,1,0,0
619192,55085,0.054979704,25849,0.628034783,0.652634305,34.001573,-117.817601,1,0,0
620018,29273,0.031082012,31310,0.490442094,0.652634305,37.714291,-121.901317,1,0,0
622020,81515,0.037955129,24995,0.541421313,0.652634305,38.414423,-121.384937,1,0,0
622300,28935,0.061543149,19337,0.365424914,0.652634305,35.64074,-120.654268,1,0,0
622678,54066,0.037751031,36077,0.239728572,0.652634305,33.050632,-117.263616,1,0,0
622804,144615,0.060274095,18914,0.464008863,0.652634305,33.133648,-117.073223,1,0,0
623042,29204,0.094575594,16284,0.293217819,0.652634305,40.793304,-124.15535,1,0,0
623168,8213,0.043366337,36274,0.161643058,0.652634305,37.988378,-122.595097,1,0,0
623616,9535,0.162139918,9241,0.524473712,0.652634305,36.305352,-119.208135,1,0,0
625058,8304,0.079207921,17221,0.300030109,0.652634305,39.441069,-123.80362,1,0,0
625296,11870,0.069763069,16747,0.216783166,0.652634305,40.585411,-124.142608,1,0,0
625380,56302,0.040598729,26184,0.52569605,0.652634305,33.710582,-117.951129,1,0,0
626000,224264,0.040195718,30795,0.624691728,0.652634305,37.494373,-121.941117,1,0,0
627000,468155,0.107274167,15763,0.63616206,0.652634305,36.782674,-119.794492,1,0,0
628112,21587,0.095977417,16705,0.430847951,0.652634305,38.267461,-121.303836,1,0,0
630000,194515,0.071778444,22381,0.535604465,0.652634305,34.181393,-118.24583,1,0,0
630994,13977,0.130940171,9374,0.521998075,0.652634305,36.323292,-121.244924,1,0,0
631393,11448,0.0600034,18281,0.352096462,0.652634305,35.120888,-120.619664,1,0,0
631414,5598,0.087280702,11694,0.568523799,0.652634305,34.961631,-120.573377,1,0,0
631708,6362,0.041977612,36970,0.417694496,0.718872195,37.46677,-122.437378,1,0,0
633308,15500,0.036538919,27499,0.686724309,0.718872195,38.021425,-122.288924,1,0,0
633434,64776,0.103519274,15755,0.405933182,0.718872195,34.397038,-117.315198,1,0,0
636000,177191,0.039167404,30889,0.357417767,0.718872195,33.690569,-118.00933,1,0,0
636294,27034,0.119568878,15962,0.550919129,0.605968191,32.565354,-117.114567,1,0,0
636448,55376,0.087468895,14361,0.547749723,0.468915171,33.729928,-116.235996,1,0,0
636546,115321,0.101585389,14341,0.644103898,0.620327697,33.956068,-118.344274,1,0,0
636770,146322,0.049687464,34269,0.531176216,0.620327697,33.678399,-117.771254,1,0,0
636980,5212,0.039101498,24256,0.13906844,0.620327697,38.348454,-120.772366,1,0,0
639248,63278,0.037280507,39574,0.301361427,0.620327697,33.529047,-117.701175,1,0,0
639496,74138,0.029936461,30164,0.394415042,0.620327697,33.667243,-117.668574,1,0,0
640256,14514,0.050679852,25830,0.609604991,0.596935902,33.850504,-118.039892,1,0,0
641124,24921,0.078505638,16967,0.586126837,0.423506276,32.733076,-117.034406,1,0,0
641992,74451,0.034417015,31134,0.312923911,0.423506276,37.686823,-121.762621,1,0,0
642006,12459,0.135982428,9612,0.617451735,0.423506276,37.387565,-120.725084,1,0,0
642202,60545,0.073074842,18968,0.419162334,0.423506276,38.12161,-121.290765,1,0,0
642468,19657,0.055398302,22215,0.510988919,0.423506276,33.793312,-118.317447,1,0,0
643000,464516,0.094222958,17801,0.68958256,0.423506276,33.809102,-118.155327,1,0,0
643280,30291,0.01667014,65043,0.34969929,0.423506276,37.368524,-122.096649,1,0,0
644574,69638,0.130137842,9420,0.61071966,0.423506276,33.923962,-118.201647,1,0,0
645246,8826,0.028842015,60403,0.228478627,0.423506276,34.036697,-118.781449,1,0,0
645400,33153,0.02676182,59004,0.20640977,0.423506276,33.889632,-118.39737,1,0,0
646114,34590,0.039852008,30413,0.345007616,0.423506276,37.999635,-122.113903,1,0,0
646842,38701,0.078922182,18412,0.2695477,0.423506276,33.689858,-117.184383,1,0,0
646870,32816,0.026776151,51488,0.469592051,0.423506276,37.479736,-122.148097,1,0,0
647766,62807,0.0366728,28407,0.603570145,0.423506276,37.436611,-121.891322,1,0,0
648354,198710,0.102335653,17636,0.471097678,0.385869662,37.660909,-120.989052,1,0,0
648648,38684,0.070441843,21370,0.552502662,0.454008905,34.164021,-117.984622,1,0,0
648956,3995,0.043161435,68004,0.260720594,0.454008905,37.240376,-121.988142,1,0,0
649187,13796,0.061522102,51063,0.314213602,0.454008905,37.845693,-122.123217,1,0,0
649670,68963,0.028928659,39750,0.534491604,0.454008905,37.399364,-122.079517,1,0,0
650076,50723,0.053591283,22628,0.334093438,0.454008905,33.571887,-117.190662,0,1,0
650258,81575,0.044895697,23956,0.336840915,0.454008905,38.297872,-122.300741,1,0,0
650398,56331,0.103481347,11849,0.683122264,0.454008905,32.665862,-117.097361,1,0,0
652526,103205,0.082872669,13972,0.64082213,0.454008905,33.906929,-118.083446,1,0,0
652582,52096,0.035082715,33664,0.290696508,0.454008905,38.084925,-122.54873,1,0,0
653000,404612,0.082583057,21691,0.723246548,0.52479938,37.769857,-122.22564,0,1,0
653070,26817,0.035310408,21452,0.418636877,0.52479938,37.993936,-121.691139,1,0,0
654232,19641,0.0215781,62781,0.257965537,0.52479938,37.882764,-122.174543,1,0,0
654652,167373,0.075521996,14547,0.605091376,0.476172921,34.202346,-119.204603,1,0,0
654806,33539,0.034486406,29417,0.478593268,0.476172921,34.202346,-119.204603,1,0,0
654848,14829,0.030967586,30999,0.206931781,0.476172921,36.622408,-121.925877,1,0,0
655282,61420,0.021532029,56625,0.404375905,0.476172921,37.399782,-122.142776,1,0,0
655380,10917,0.01602831,64388,0.397379261,0.476172921,33.786519,-118.394911,1,0,0
656000,136227,0.066826504,27921,0.63837502,0.476172921,34.160592,-118.139593,1,0,0
656112,13454,0.168760331,14794,0.530548798,0.476172921,36.379518,-119.295602,1,0,0
656784,60394,0.042284073,27544,0.278822221,0.476172921,38.242618,-122.628434,1,0,0
657456,52994,0.078059158,17639,0.697162086,0.476172921,38.019899,-121.903606,1,0,0
658072,150880,0.09876276,13500,0.646632179,0.476172921,34.058595,-117.761265,1,0,0
658240,55052,0.123591036,13141,0.543892555,0.487475699,36.063255,-119.033522,1,0,0
658380,5295,0.012820513,101327,0.121092156,0.487475699,39.820799,-120.474293,0,1,0
659451,127574,0.053680818,24003,0.516093738,0.487475699,34.123315,-117.564207,1,0,0
659514,37091,0.026582947,45753,0.492705714,0.487475699,33.753146,-118.367459,1,0,0
659962,66308,0.064066769,24333,0.435742352,0.487475699,34.051642,-117.170862,1,0,0
660018,58395,0.041171266,36749,0.37793321,0.487475699,33.856817,-118.377137,1,0,0
660620,122383,0.076158585,18124,0.726283819,0.487475699,37.952974,-122.359353,1,0,0
662000,262960,0.079479877,18060,0.569729957,0.487475699,33.938143,-117.393168,1,0,0
662364,33214,0.029428871,27098,0.20812847,0.487475699,38.808041,-121.250365,1,0,0
662896,55233,0.073004944,12238,0.639664451,0.487475699,34.06888,-118.08268,1,0,0
664000,410746,0.078969708,17934,0.680621346,0.487475699,38.566592,-121.468632,1,0,0
664224,152366,0.120196265,14389,0.597353834,0.487475699,36.690182,-121.633714,1,0,0
665000,212009,0.114301117,12795,0.652373855,0.810278028,34.139261,-117.295317,0,1,0
665028,40734,0.027862802,26065,0.580605579,0.493531024,37.625415,-122.431385,1,0,0
665084,46594,0.037380833,34346,0.220331337,0.493531024,33.449144,-117.613119,1,0,0
667000,776731,0.045951635,31569,0.637739098,0.45982644,37.727239,-123.032229,0,1,0
667112,28777,0.123967745,13519,0.434484238,0.45982644,33.795122,-116.991957,1,0,0
668000,910165,0.042810778,26768,0.653460714,0.45982644,37.296867,-121.819306,1,0,0
668028,34691,0.040496327,28246,0.366229938,0.691423314,33.500581,-117.654433,1,0,0
668084,90128,0.05367867,23563,0.648827225,0.691423314,37.704625,-122.161607,1,0,0
668154,44928,0.094294443,22944,0.29460163,0.691423314,35.26848,-120.669756,1,0,0
668196,63251,0.054398857,20994,0.458319396,0.691423314,33.133893,-117.169367,1,0,0
668294,15478,0.097759013,14107,0.732617287,0.691423314,37.962725,-122.342455,1,0,0
668364,53234,0.03541747,36868,0.384452362,0.691423314,37.981003,-122.50693,1,0,0
669000,336574,0.080068783,11863,0.600425161,0.691423314,33.736478,-117.882593,1,0,0
670042,31549,0.077368421,16055,0.514752268,0.691423314,34.352456,-119.068684,1,0,0
670098,172527,0.04416812,24775,0.372055211,0.691423314,38.446816,-122.706136,1,0,0
670742,39616,0.063634193,15214,0.645371563,0.537172803,36.625114,-121.823565,1,0,0
670770,12146,0.032024461,24950,0.193129675,0.647261188,38.399986,-122.827716,1,0,0
670882,21569,0.143960287,12602,0.551972198,0.647261188,36.574314,-119.615584,1,0,0
671806,10572,0.023591088,41528,0.261813118,0.647261188,34.168771,-118.050216,1,0,0
671876,4600,0.064143426,23662,0.687752024,0.647261188,33.803448,-118.168135,1,0,0
672016,114722,0.042590384,26716,0.319147837,0.647261188,34.266887,-118.748458,1,0,0
672506,10978,0.030183727,52352,0.222622159,0.647261188,32.991497,-117.258042,1,0,0
672520,12645,0.102831595,12693,0.510479582,0.647261188,36.437023,-121.31454,1,0,0
672646,13383,0.03092939,33207,0.108346879,0.647261188,38.290337,-122.459838,1,0,0
673220,23008,0.037814139,33048,0.562213727,0.647261188,34.108957,-118.156615,1,0,0
673262,83982,0.038521182,23788,0.635315124,0.707120268,37.655104,-122.376234,1,0,0
677000,132781,0.031959608,36184,0.597113061,0.592177156,37.385784,-122.026323,1,0,0
678666,19809,0.028796548,87447,0.285829407,0.592177156,37.887166,-122.458291,1,0,0
680238,62498,0.058567166,21901,0.513585887,0.668479771,37.724597,-121.445538,1,0,0
680644,51907,0.102820574,13843,0.539257853,0.668479771,36.197436,-119.337407,1,0,0
680854,69721,0.049331526,25450,0.570449158,0.668479771,33.73085,-117.810735,1,0,0
680994,29728,0.090594527,15066,0.461533454,0.668479771,34.148313,-116.065526,1,0,0
681344,68362,0.056997411,23682,0.506059491,0.668479771,34.117446,-117.659918,1,0,0
681666,121271,0.076812597,20351,0.729687126,0.447649006,38.107911,-122.26388,1,0,0
682954,99006,0.083270933,18457,0.462179424,0.447649006,36.327154,-119.323409,1,0,0
682996,99064,0.071357802,18240,0.501761907,0.447649006,33.189542,-117.238607,1,0,0
683332,30675,0.038627187,25418,0.590124587,0.370438161,34.037195,-117.855606,1,0,0
683346,65249,0.03613943,40837,0.288439522,0.370438161,37.902666,-122.040479,1,0,0
683668,47725,0.123702096,12997,0.549162309,0.370438161,36.919608,-121.77025,1,0,0
684200,107770,0.071122606,19481,0.680340175,0.370438161,34.055941,-117.909937,1,0,0
685922,26959,0.037009568,25120,0.330129068,0.499735978,38.542099,-122.808613,1,0,0
686328,50093,0.071549534,18092,0.481557364,0.499735978,38.671167,-121.750033,1,0,0
686832,61027,0.032834172,35964,0.339504189,0.499735978,33.886956,-117.77259,1,0,0
687056,19257,0.085694348,15810,0.210239934,0.605186077,34.123089,-116.421481,1,0,0
803455,109107,0.03655793,25390,0.166198995,0.529954675,39.80974,-105.10662,1,0,0
804000,288076,0.040408415,21492,0.484334247,0.529954675,39.688002,-104.68974,1,0,0
807850,103492,0.063372483,32918,0.202820161,0.488920388,40.027443,-105.25174,1,0,0
808675,23363,0.067437047,18491,0.346385575,0.488920388,39.968504,-104.795108,1,0,0
812415,24407,0.025258739,30072,0.112935328,0.628973778,39.376073,-104.853442,1,0,0
816000,378789,0.045799603,22762,0.329934249,0.628973778,38.867255,-104.760749,1,0,0
816495,25407,0.063351619,15033,0.451307806,0.295006758,39.883473,-104.791893,1,0,0
819850,10200,0.051504102,15790,0.230724628,0.34978973,38.760011,-108.077844,1,0,0
822035,22523,0.064448581,23178,0.220690657,0.342538417,37.275673,-107.867577,1,0,0
827700,9952,0.059450245,16532,0.451852615,0.342538417,40.084972,-104.794416,0,1,0
827865,29461,0.060098522,15589,0.43725866,0.477087422,38.705634,-104.704499,1,0,0
831660,64142,0.058495649,20164,0.149889187,0.494580371,39.086366,-108.568747,1,0,0
833035,15445,0.022545275,63024,0.158683483,0.464866038,39.615934,-104.911688,1,0,0
845970,76469,0.034465306,24705,0.259735649,0.321279429,40.169853,-105.101841,1,0,0
846465,66103,0.033476105,23043,0.128863559,0.305952663,40.41708,-105.061855,1,0,0
851745,21160,0.049399861,17489,0.197841712,0.658807658,38.469058,-107.860649,1,0,0
852550,1193,0.026932084,41561,0.158435674,0.309764344,37.932377,-107.857854,0,1,0
886090,10551,0.026530258,23163,0.098275811,0.389768891,38.999063,-105.059302,1,0,0
956200,36117,0.056420442,20883,0.306140747,0.570353999,41.54786,-72.089488,1,0,0
1021200,46431,0.065006019,19863,0.530258386,0.480864908,39.160606,-75.521659,1,0,0
1201700,52015,0.040201194,20132,0.371392742,0.571985767,28.703753,-81.530973,0,1,0
1202681,24658,0.053805408,42185,0.125821828,0.297640998,25.96013,-80.133109,1,0,0
1205075,4116,0.038135593,60506,0.022213342,0.434827809,27.935974,-82.812777,1,0,0
1206600,3277,0.085714286,22893,0.445954079,0.434827809,25.881786,-80.181209,0,0,1
1207525,32746,0.025606564,35939,0.208697137,0.662483005,26.357498,-81.786929,1,0,0
1210275,106568,0.03678093,21059,0.125766401,0.662483005,26.643119,-81.997331,1,0,0
1211050,39433,0.041904932,20609,0.29906756,0.662483005,28.661183,-81.321926,1,0,0
1217100,62311,0.058348359,26551,0.474816181,0.662483005,26.456842,-80.090478,1,0,0
1217200,74144,0.046305025,17059,0.26327499,0.662483005,28.905121,-81.210978,1,0,0
1224000,180151,0.065018831,24411,0.499609352,0.662483005,26.141305,-80.143896,1,0,0
1224300,42272,0.082019466,14178,0.570396652,0.662483005,27.430257,-80.335924,1,0,0
1224475,21571,0.063749883,21414,0.350119396,0.662483005,30.424738,-86.620332,1,0,0
1225175,140645,0.086154431,18891,0.461882517,0.362322159,29.678831,-82.345878,1,0,0
1227575,1709,0.065767285,9975,0.479660436,0.499895274,30.46683,-83.635253,1,0,0
1228452,28215,0.069270032,20561,0.396426553,0.298944617,25.983324,-80.140389,1,0,0
1232000,139897,0.057111556,21482,0.374604481,0.488213569,26.031105,-80.164574,1,0,0
1232275,37541,0.096222424,12042,0.518088037,0.488213569,25.467346,-80.445773,1,0,0
1238250,117384,0.062015363,19203,0.377106748,0.488213569,28.055964,-81.953682,1,0,0
1239375,9564,0.039449727,18603,0.357844715,0.38616526,26.58336,-80.05538,1,0,0
1241825,21028,0.032660992,21380,0.170438216,0.410061087,30.236675,-85.639139,1,0,0
1243125,52787,0.043885175,20096,0.361025273,0.410061087,26.248037,-80.211169,1,0,0
1243175,10485,0.087034545,15905,0.477071649,0.410061087,30.780419,-85.242661,1,0,0
1243425,5944,0.031214313,17764,0.365473639,0.411164552,28.61798,-81.901674,1,0,0
1243975,86437,0.050463767,21144,0.247826094,0.411164552,28.116326,-80.645713,1,0,0
1245060,104359,0.110865274,13311,0.360108876,0.485413965,25.948877,-80.243582,1,0,0
1245975,75217,0.065978778,18869,0.614577621,0.42702302,25.976953,-80.335829,1,0,0
1249450,64887,0.114646341,14706,0.576091202,0.544480342,25.901064,-80.168458,1,0,0
1249475,44517,0.101495948,14530,0.614658994,0.544480342,25.929996,-80.165179,1,0,0
1249600,11571,0.015746726,38980,0.096001833,0.544480342,26.820298,-80.056905,1,0,0
1249675,27208,0.044704444,18990,0.110072204,0.544480342,27.058166,-82.198044,1,0,0
1250575,41666,0.054206097,17788,0.473137771,0.544480342,26.177865,-80.15266,1,0,0
1250750,74744,0.065444321,18940,0.366398622,0.544480342,29.180314,-82.148787,1,0,0
1251075,31747,0.032485957,21294,0.327592352,0.544480342,28.578576,-81.534116,1,0,0
1253150,38337,0.03515897,25348,0.112808583,0.544480342,29.294626,-81.094968,1,0,0
1254000,80287,0.049599159,17058,0.32147185,0.242132906,27.985624,-80.662621,1,0,0
1254025,5279,0.014068655,134631,0.122708858,0.529620449,26.685819,-80.037211,1,0,0
1254075,45381,0.035129912,38604,0.138541906,0.529620449,26.848788,-80.167124,1,0,0
1254200,30685,0.04671934,21881,0.262566031,0.612663139,29.54056,-81.251062,1,0,0
1254275,24195,0.030149502,38990,0.286725347,0.612663139,25.621703,-80.318906,0,1,0
1255925,56668,0.07061156,21507,0.478282346,0.612663139,30.441266,-87.189943,1,0,0
1257550,49143,0.05224182,17903,0.388852858,0.612663139,28.014359,-82.120282,1,0,0
1258050,96123,0.064000177,20719,0.486794386,0.612663139,26.242623,-80.128996,1,0,0
1258715,95498,0.041004988,19717,0.218629287,0.511527621,27.280951,-80.383762,1,0,0
1263650,48241,0.053224796,17205,0.500217811,0.439677989,28.789425,-81.275624,1,0,0
1264175,52044,0.060418216,22543,0.374063592,0.535865154,27.338256,-82.545766,1,0,0
1269555,15451,0.050298243,27792,0.156805197,0.535865154,25.938922,-80.123579,1,0,0
1270675,55897,0.05265789,22241,0.332573898,0.466642197,26.203932,-80.255305,1,0,0
1271000,314420,0.083296901,20429,0.509090282,0.466642197,27.970086,-82.479673,0,1,0
1271225,14907,0.072744539,20907,0.201317453,0.441927069,28.796584,-81.739518,1,0,0
1271400,30712,0.031711,23797,0.387674885,0.441927069,28.045199,-82.377866,1,0,0
1272350,2363,0.057026477,14040,0.312247764,0.519511545,29.609404,-82.814686,1,0,0
1273025,6518,0.026224983,17026,0.157254113,0.519511545,28.927012,-81.664188,1,0,0
1301052,87415,0.107031354,16906,0.481452107,0.377914064,31.577669,-84.179453,1,0,0
1301696,46990,0.028741886,38127,0.313066228,0.355289535,34.070648,-84.275907,1,0,0
1304644,10595,0.052048726,21214,0.574366243,0.519802759,33.768731,-84.264735,1,0,0
1324768,38604,0.027965111,41624,0.340310141,0.519802759,33.941387,-84.312701,1,0,0
1325720,45911,0.093397456,15519,0.347343671,0.39614446,33.66946,-84.47036,1,0,0
1328380,7523,0.049375372,19167,0.566621835,0.276704696,33.550538,-84.58603,1,0,0
1331908,64683,0.047637782,18206,0.471014096,0.73980887,34.289658,-83.829893,1,0,0
1332048,9660,0.041731066,15395,0.536354506,0.73980887,32.087221,-81.176614,0,1,0
1342425,59306,0.025489597,43914,0.324213121,0.611423223,34.032739,-84.203848,0,1,0
1349756,100543,0.050743414,23767,0.565988361,0.613903906,33.953561,-84.542463,1,0,0
1355020,31443,0.052320463,20552,0.476585455,0.613903906,33.379147,-84.771315,1,0,0
1355776,26132,0.061123006,18109,0.653183039,0.613903906,33.940136,-84.210556,0,1,0
1367984,13853,0.067401518,17292,0.385353738,0.613903906,30.754165,-81.572684,0,1,0
1368516,83473,0.029513223,48777,0.385722104,0.613903906,33.931502,-84.368673,1,0,0
1369000,141497,0.079902458,16986,0.52855917,0.367042782,32.002512,-81.153557,1,0,0
1373256,34304,0.13695375,16717,0.491752508,0.367042782,32.441243,-81.774515,1,0,0
1374936,25335,0.014786744,29344,0.346997986,0.240572666,34.048632,-84.066444,0,1,0
1641320,11376,0.072195483,15366,0.234547934,0.230890137,42.718576,-114.515797,0,1,0
1670660,7477,0.081702392,12881,0.373237824,0.209211359,42.618947,-113.673956,0,1,0
1682810,39971,0.061564988,17647,0.137591202,0.268289029,42.562815,-114.463988,1,0,0
1706613,67790,0.039950608,25104,0.256843733,0.519789276,40.475777,-88.969912,1,0,0
1709447,44224,0.022782019,36664,0.222373877,0.716971193,42.165981,-87.961826,1,0,0
1711007,15593,0.079916048,17244,0.186037079,0.716971193,40.562592,-90.040518,0,1,0
1711358,31185,0.060356748,17874,0.465585927,0.716971193,42.123571,-88.293293,1,0,0
1712164,20053,0.071461988,17908,0.275969443,0.716971193,38.522073,-89.123541,1,0,0
1717887,43900,0.035665236,27101,0.113596245,0.716971193,42.232554,-88.335331,1,0,0
1718823,89125,0.0842625,19812,0.336886909,0.716971193,39.855983,-88.933746,1,0,0
1719161,40199,0.09600882,19696,0.349411472,0.716971193,41.930614,-88.74783,1,0,0
1719642,66432,0.039419935,23606,0.317243703,0.716971193,42.035118,-87.901072,1,0,0
1720591,59737,0.030082379,31186,0.217307162,0.716971193,41.795027,-88.021231,1,0,0
1722931,5734,0.023634622,32100,0.053624015,0.716971193,41.871558,-88.453612,0,1,0
1723074,100749,0.056140021,22247,0.435141969,0.716971193,42.039639,-88.321709,1,0,0
1723620,43914,0.027675993,32362,0.13520927,0.716971193,41.896018,-87.943658,1,0,0
1724582,74267,0.069906078,35119,0.518736899,0.716971193,42.046391,-87.694352,1,0,0
1725141,14458,0.029271613,22603,0.333389677,0.716971193,38.595079,-90.005138,0,1,0
1727806,5219,0.051164567,20801,0.097258112,0.716971193,38.440263,-89.916522,1,0,0
1728326,35816,0.074446798,18322,0.263567684,0.716971193,40.950217,-90.376564,1,0,0
1729756,32450,0.023608175,38148,0.209870607,0.497695934,41.866715,-88.062711,1,0,0
1729938,53145,0.02610947,39486,0.313619619,0.471114259,42.084886,-87.826848,1,0,0
1732746,39042,0.042334042,21082,0.469089142,0.471114259,41.981444,-88.14252,1,0,0
1733630,8652,0.018731988,46249,0.147454559,0.471114259,42.244067,-88.065695,0,1,0
1734722,30741,0.028065274,56367,0.157895742,0.471114259,42.182628,-87.809644,1,0,0
1734865,4189,0.019730942,25431,0.388946208,0.559491815,42.206031,-87.812928,0,1,0
1735879,19267,0.040850705,25664,0.399439203,0.45964972,41.559422,-87.662025,1,0,0
